month,label_name,count
2023-01,sink: gcp_cloud_storage,1
2023-01,sink: elasticsearch,1
2023-01,sink: datadog_traces,1
2023-01,sink: datadog_metrics,1
2023-01,sink: datadog_logs,1
2023-01,rust,1
2023-01,ruby,1
2023-01,provider: splunk,1
2023-01,provider: gcp,1
2023-01,provider: aws,1
2023-01,platform: arm64,1
2023-01,domain: shutdown,1
2023-01,domain: performance,1
2023-01,domain: internal docs,1
2023-01,domain: codecs,1
2023-02,domain: sinks,85
2023-02,domain: deps,76
2023-02,domain: external docs,63
2023-02,ci-condition: integration tests enable,43
2023-02,domain: ci,25
2023-02,type: tech debt,24
2023-02,domain: core,23
2023-02,domain: vrl,17
2023-02,domain: vdev,17
2023-02,domain: sources,16
2023-02,domain: dev,10
2023-02,domain: tests,9
2023-02,domain: releasing,9
2023-02,domain: transforms,8
2023-02,domain: config,7
2023-02,domain: topology,6
2023-02,domain: internal docs,4
2023-02,type: bug,3
2023-02,type: enhancement,2
2023-02,source: internal_metrics,2
2023-02,sink: datadog_traces,2
2023-02,sink: datadog_metrics,2
2023-02,sink: datadog_logs,2
2023-02,sink: datadog_events,2
2023-02,platform: windows,2
2023-02,domain: observability,2
2023-02,domain: codecs,2
2023-02,ci-condition: k8s e2e tests enable,2
2023-02,ci-condition: k8s e2e all targets,2
2023-02,source: socket,1
2023-02,source: postgresql_metrics,1
2023-02,source: opentelemetry,1
2023-02,source: nginx_metrics,1
2023-02,source: http_server,1
2023-02,source: eventstoredb_metrics,1
2023-02,sink: sematext_metrics,1
2023-02,sink: sematext_logs,1
2023-02,sink: opentelemetry,1
2023-02,sink: new,1
2023-02,sink: humio_logs,1
2023-02,sink: azure_blob,1
2023-02,sink: axiom,1
2023-02,sink: aws_cloudwatch_metrics,1
2023-02,sink: aws_cloudwatch_logs,1
2023-02,provider: sematext,1
2023-02,provider: humio,1
2023-02,provider: azure,1
2023-02,provider: aws,1
2023-02,no-changelog,1
2023-02,needs: tests,1
2023-02,meta: blocked,1
2023-02,javascript,1
2023-02,domain: delivery,1
2023-02,dependencies,1
2023-03,domain: deps,104
2023-03,domain: core,44
2023-03,ci-condition: integration tests enable,37
2023-03,domain: vrl,33
2023-03,type: tech debt,24
2023-03,domain: sources,23
2023-03,domain: sinks,23
2023-03,domain: external docs,21
2023-03,domain: ci,17
2023-03,domain: vdev,11
2023-03,ci-condition: k8s e2e tests enable,10
2023-03,ci-condition: k8s e2e all targets,10
2023-03,domain: startup,8
2023-03,domain: releasing,8
2023-03,meta: blocked,5
2023-03,domain: transforms,5
2023-03,domain: topology,5
2023-03,domain: config,5
2023-03,type: enhancement,2
2023-03,type: bug,2
2023-03,meta: breaking change,2
2023-03,meta: awaiting author,2
2023-03,domain: dev,2
2023-03,dependencies,2
2023-03,source: socket,1
2023-03,source: file,1
2023-03,source: datadog_logs,1
2023-03,source: aws_s3,1
2023-03,sink: http,1
2023-03,sink: datadog_traces,1
2023-03,sink: datadog_metrics,1
2023-03,sink: datadog_logs,1
2023-03,sink: datadog_events,1
2023-03,sink: aws_kinesis_streams,1
2023-03,platform: homebrew,1
2023-03,meta: regression,1
2023-03,domain: tests,1
2023-03,domain: schemas,1
2023-03,domain: rfc,1
2023-03,domain: reload,1
2023-03,domain: reliability,1
2023-03,domain: observability,1
2023-03,domain: codecs,1
2023-03,domain: administration,1
2023-04,domain: deps,56
2023-04,domain: core,22
2023-04,domain: sources,16
2023-04,domain: external docs,15
2023-04,ci-condition: integration tests enable,15
2023-04,domain: sinks,13
2023-04,domain: transforms,11
2023-04,domain: topology,8
2023-04,domain: releasing,8
2023-04,type: tech debt,7
2023-04,domain: ci,6
2023-04,dependencies,4
2023-04,ci-condition: k8s e2e tests enable,4
2023-04,ci-condition: k8s e2e all targets,4
2023-04,meta: blocked,3
2023-04,domain: codecs,3
2023-04,type: enhancement,2
2023-04,type: feature,1
2023-04,type: bug,1
2023-04,source: splunk_hec,1
2023-04,source: socket,1
2023-04,sink: pulsar,1
2023-04,sink: new,1
2023-04,sink: elasticsearch,1
2023-04,sink: appsignal,1
2023-04,sink: amqp,1
2023-04,meta: breaking change,1
2023-04,javascript,1
2023-04,domain: vdev,1
2023-04,domain: security,1
2023-04,domain: rfc,1
2023-04,domain: networking,1
2023-04,domain: internal docs,1
2023-04,domain: config,1
2023-04,domain: buffers,1
2023-05,domain: deps,112
2023-05,domain: core,39
2023-05,domain: sinks,17
2023-05,domain: external docs,17
2023-05,domain: sources,16
2023-05,domain: transforms,9
2023-05,ci-condition: integration tests enable,6
2023-05,domain: topology,4
2023-05,domain: releasing,4
2023-05,dependencies,4
2023-05,type: tech debt,3
2023-05,type: task,2
2023-05,meta: blocked,2
2023-05,meta: awaiting author,2
2023-05,domain: codecs,2
2023-05,domain: ci,2
2023-05,source: aws_s3,1
2023-05,sink: databend,1
2023-05,domain: vrl,1
2023-05,domain: rfc,1
2023-05,domain: dev,1
2023-05,ci-condition: k8s e2e tests enable,1
2023-05,ci-condition: k8s e2e all targets,1
2023-06,domain: deps,59
2023-06,domain: core,26
2023-06,domain: sinks,20
2023-06,domain: sources,18
2023-06,domain: external docs,16
2023-06,type: tech debt,10
2023-06,domain: ci,10
2023-06,domain: vdev,9
2023-06,domain: transforms,6
2023-06,meta: awaiting author,4
2023-06,domain: topology,4
2023-06,domain: releasing,4
2023-06,dependencies,4
2023-06,domain: config,2
2023-06,domain: codecs,2
2023-06,ci-condition: integration tests enable,2
2023-06,sink: pulsar,1
2023-06,sink: datadog_archives,1
2023-06,domain: observability,1
2023-07,domain: deps,105
2023-07,domain: core,47
2023-07,domain: sinks,20
2023-07,domain: vdev,19
2023-07,domain: sources,16
2023-07,domain: transforms,10
2023-07,domain: external docs,8
2023-07,domain: ci,8
2023-07,meta: awaiting author,6
2023-07,domain: tests,4
2023-07,domain: releasing,4
2023-07,domain: codecs,4
2023-07,no-changelog,3
2023-07,meta: blocked,3
2023-07,domain: topology,3
2023-07,type: tech debt,1
2023-07,type: bug,1
2023-07,transform: lua,1
2023-07,source: prometheus_scrape,1
2023-07,source: new,1
2023-07,source: http_client,1
2023-07,sink: websocket,1
2023-07,sink: http,1
2023-07,sink: honeycomb,1
2023-07,javascript,1
2023-07,domain: observability,1
2023-07,dependencies,1
2023-08,domain: deps,85
2023-08,domain: core,43
2023-08,domain: sinks,32
2023-08,domain: sources,26
2023-08,domain: external docs,26
2023-08,domain: vdev,17
2023-08,domain: transforms,13
2023-08,meta: awaiting author,8
2023-08,domain: releasing,7
2023-08,domain: ci,5
2023-08,type: tech debt,4
2023-08,domain: topology,4
2023-08,domain: codecs,4
2023-08,sink: elasticsearch,2
2023-08,sink: appsignal,2
2023-08,dependencies,2
2023-08,vrl: playground,1
2023-08,type: enhancement,1
2023-08,source: opentelemetry,1
2023-08,source: kubernetes_logs,1
2023-08,source: http_server,1
2023-08,source: datadog_agent,1
2023-08,sink: prometheus_remote_write,1
2023-08,sink: kafka,1
2023-08,sink: http,1
2023-08,sink: honeycomb,1
2023-08,sink: gcp_stackdriver_logs,1
2023-08,sink: datadog_metrics,1
2023-08,sink: azure_monitor_logs,1
2023-08,sink: aws_sqs,1
2023-08,domain: rfc,1
2023-08,domain: observability,1
2023-08,domain: enriching,1
2023-09,domain: deps,81
2023-09,domain: vdev,23
2023-09,domain: external docs,22
2023-09,domain: core,22
2023-09,domain: sinks,20
2023-09,domain: sources,8
2023-09,domain: ci,7
2023-09,domain: releasing,5
2023-09,type: tech debt,3
2023-09,dependencies,3
2023-09,sink: datadog_metrics,2
2023-09,sink: datadog_logs,2
2023-09,meta: breaking change,2
2023-09,domain: topology,2
2023-09,vrl: playground,1
2023-09,source: new,1
2023-09,source: datadog_agent,1
2023-09,no-changelog,1
2023-09,meta: awaiting author,1
2023-09,domain: vrl,1
2023-09,domain: transforms,1
2023-09,domain: tests,1
2023-09,domain: rfc,1
2023-09,domain: observability,1
2023-09,domain: codecs,1
2023-10,domain: deps,68
2023-10,domain: core,36
2023-10,domain: sinks,33
2023-10,domain: external docs,24
2023-10,domain: sources,23
2023-10,domain: vdev,16
2023-10,type: tech debt,12
2023-10,domain: topology,11
2023-10,domain: dev,10
2023-10,domain: transforms,9
2023-10,domain: ci,7
2023-10,domain: codecs,6
2023-10,sink: datadog_metrics,5
2023-10,editorial review,5
2023-10,domain: releasing,3
2023-10,dependencies,3
2023-10,source: http_server,2
2023-10,source: datadog_agent,2
2023-10,sink: amqp,2
2023-10,no-changelog,2
2023-10,meta: awaiting author,2
2023-10,javascript,2
2023-10,domain: config,2
2023-10,website: template,1
2023-10,website: javascript,1
2023-10,type: bug,1
2023-10,source: kubernetes_logs,1
2023-10,source: file,1
2023-10,source: dnstap,1
2023-10,sink: aws_cloudwatch_logs,1
2023-10,domain: vrl,1
2023-10,domain: tests,1
2023-10,domain: parsing,1
2023-10,domain: observability,1
2023-11,domain: deps,68
2023-11,domain: external docs,28
2023-11,domain: sinks,27
2023-11,domain: core,24
2023-11,domain: sources,15
2023-11,type: enhancement,5
2023-11,domain: vdev,5
2023-11,type: tech debt,4
2023-11,type: bug,4
2023-11,domain: transforms,4
2023-11,domain: releasing,4
2023-11,meta: awaiting author,3
2023-11,domain: performance,3
2023-11,domain: ci,3
2023-11,do not merge,3
2023-11,domain: dev,2
2023-11,dependencies,2
2023-11,website: releases,1
2023-11,source: redis,1
2023-11,source: kafka,1
2023-11,source: file,1
2023-11,sink: redis,1
2023-11,sink: kafka,1
2023-11,sink: influxdb_logs,1
2023-11,sink: datadog_metrics,1
2023-11,sink: aws_kinesis_streams,1
2023-11,sink: aws_kinesis_firehose,1
2023-11,sink: amqp,1
2023-11,platform: arm,1
2023-11,no-changelog,1
2023-11,meta: regression,1
2023-11,domain: topology,1
2023-11,domain: startup,1
2023-11,domain: security,1
2023-11,domain: codecs,1
2023-11,domain: cli,1
2023-11,domain: api,1
2023-12,domain: deps,65
2023-12,domain: external docs,13
2023-12,domain: core,13
2023-12,domain: vdev,12
2023-12,domain: sinks,9
2023-12,domain: ci,9
2023-12,no-changelog,6
